Number ID,City,Suburb,Sales Q1 2021,Median Q1 2021,Sales Q2 2021,Median Q2 2021,Sales Q3 2021,Median Q3 2021,Sales Q4 2021,Median Q4 2021,2021 Sales
50,BURNSIDE,KENSINGTON GARDENS,4.0,985000.0,7.0,1150000.0,3.0,1122000.0,6.0,1410000.0,20.0
51,BURNSIDE,KENSINGTON PARK,8.0,921000.0,9.0,1460000.0,5.0,1442500.0,7.0,1730000.0,29.0
52,BURNSIDE,LEABROOK,3.0,2310000.0,3.0,2615000.0,0.0,0.0,4.0,1475000.0,10.0
54,BURNSIDE,LINDEN PARK,3.0,1340000.0,12.0,1361500.0,7.0,1251500.0,11.0,1470000.0,33.0
55,BURNSIDE,MAGILL,27.0,755500.0,38.0,762000.0,31.0,875300.0,37.0,985000.0,133.0
56,BURNSIDE,MOUNT OSMOND,2.0,976500.0,3.0,1727500.0,2.0,1025000.0,4.0,1085000.0,11.0
57,BURNSIDE,ROSE PARK,3.0,1600000.0,3.0,1700000.0,3.0,1300000.0,2.0,2627000.0,11.0
58,BURNSIDE,ROSSLYN PARK,1.0,1255000.0,9.0,1270000.0,3.0,1457500.0,1.0,1370000.0,14.0
59,BURNSIDE,SKYE,2.0,842500.0,1.0,701000.0,1.0,850000.0,0.0,0.0,4.0
60,BURNSIDE,ST GEORGES,6.0,1427500.0,7.0,1400000.0,14.0,1537194.0,12.0,1815000.0,39.0
61,BURNSIDE,STONYFELL,4.0,1220094.0,5.0,1400000.0,4.0,1123750.0,6.0,1625000.0,19.0
62,BURNSIDE,TOORAK GARDENS,6.0,1806250.0,3.0,1500000.0,7.0,2105000.0,4.0,1575000.0,20.0
63,BURNSIDE,TUSMORE,6.0,1450000.0,7.0,1200000.0,3.0,2000000.0,1.0,2350000.0,17.0
64,BURNSIDE,WATERFALL GULLY,0.0,0.0,1.0,550000.0,0.0,0.0,0.0,0.0,1.0
65,BURNSIDE,WATTLE PARK,6.0,1249000.0,6.0,1420000.0,6.0,1500000.0,8.0,1682500.0,26.0
66,CAMPBELLTOWN,ATHELSTONE,33.0,615000.0,40.0,598000.0,36.0,651000.0,36.0,705000.0,145.0
67,CAMPBELLTOWN,CAMPBELLTOWN,31.0,570000.0,31.0,597500.0,37.0,646500.0,38.0,690000.0,137.0
68,CAMPBELLTOWN,HECTORVILLE,13.0,616000.0,18.0,623000.0,18.0,715500.0,9.0,743000.0,58.0
69,CAMPBELLTOWN,MAGILL,27.0,755500.0,38.0,762000.0,31.0,875300.0,37.0,985000.0,133.0
70,CAMPBELLTOWN,NEWTON,19.0,615000.0,9.0,621000.0,17.0,615000.0,22.0,681000.0,67.0
71,CAMPBELLTOWN,PARADISE,25.0,572500.0,19.0,631250.0,30.0,655000.0,29.0,691000.0,103.0
72,CAMPBELLTOWN,ROSTREVOR,33.0,668800.0,36.0,746250.0,42.0,755000.0,36.0,897500.0,147.0
73,CAMPBELLTOWN,TRANMERE,13.0,840000.0,13.0,765000.0,13.0,800800.0,13.0,900000.0,52.0
74,CHARLES STURT,ALBERT PARK,5.0,505000.0,2.0,555899.0,6.0,586000.0,17.0,628000.0,30.0
75,CHARLES STURT,ALLENBY GARDENS,5.0,632500.0,12.0,677500.0,3.0,760000.0,4.0,805000.0,24.0
76,CHARLES STURT,ATHOL PARK,5.0,430000.0,8.0,499500.0,9.0,535000.0,5.0,516000.0,27.0
77,CHARLES STURT,BEVERLEY,9.0,511875.0,8.0,675000.0,4.0,665000.0,3.0,560000.0,24.0
78,CHARLES STURT,BOWDEN,4.0,595000.0,4.0,484500.0,4.0,850000.0,3.0,915000.0,15.0
79,CHARLES STURT,BROMPTON,7.0,670000.0,5.0,684500.0,13.0,712750.0,8.0,687500.0,33.0
80,CHARLES STURT,CHELTENHAM,4.0,525000.0,5.0,618000.0,5.0,550000.0,8.0,657500.0,22.0
81,CHARLES STURT,CROYDON,1.0,615000.0,5.0,815000.0,3.0,957500.0,5.0,1133000.0,14.0
82,CHARLES STURT,DEVON PARK,3.0,535000.0,3.0,660000.0,3.0,633000.0,5.0,677000.0,14.0
83,CHARLES STURT,FINDON,24.0,585000.0,39.0,456000.0,33.0,595000.0,26.0,682500.0,122.0
84,CHARLES STURT,FLINDERS PARK,22.0,631500.0,32.0,713000.0,19.0,710000.0,24.0,777500.0,97.0
85,CHARLES STURT,FULHAM GARDENS,20.0,722500.0,13.0,810000.0,13.0,800000.0,19.0,935000.0,65.0
86,CHARLES STURT,GRANGE,17.0,828000.0,25.0,950000.0,22.0,970000.0,24.0,968500.0,88.0
87,CHARLES STURT,HENDON,7.0,465000.0,1.0,450000.0,3.0,518000.0,4.0,620000.0,15.0
88,CHARLES STURT,HENLEY BEACH,16.0,955000.0,16.0,1222500.0,18.0,1270000.0,16.0,1265000.0,66.0
89,CHARLES STURT,HENLEY BEACH SOUTH,8.0,1280500.0,12.0,1150000.0,7.0,1320000.0,7.0,1420000.0,34.0
91,CHARLES STURT,KIDMAN PARK,17.0,620000.0,16.0,652000.0,13.0,744750.0,10.0,872500.0,56.0
92,CHARLES STURT,KILKENNY,4.0,516000.0,5.0,650200.0,6.0,660000.0,8.0,664500.0,23.0
93,CHARLES STURT,OVINGHAM,2.0,670750.0,0.0,0.0,3.0,900000.0,3.0,560000.0,8.0
94,CHARLES STURT,PENNINGTON,3.0,532000.0,8.0,512000.0,8.0,535000.0,11.0,611000.0,30.0
95,CHARLES STURT,RENOWN PARK,5.0,557000.0,9.0,647500.0,4.0,645000.0,7.0,741000.0,25.0
96,CHARLES STURT,RIDLEYTON,4.0,455000.0,3.0,541100.0,2.0,666500.0,3.0,665000.0,12.0
97,CHARLES STURT,ROSEWATER,11.0,440000.0,10.0,442000.0,17.0,514500.0,17.0,502500.0,55.0
98,CHARLES STURT,ROYAL PARK,15.0,500000.0,12.0,525000.0,19.0,562000.0,19.0,590375.0,65.0
99,CHARLES STURT,SEATON,25.0,578500.0,33.0,580000.0,39.0,630000.0,41.0,741250.0,138.0
100,CHARLES STURT,SEMAPHORE PARK,9.0,622000.0,14.0,620000.0,15.0,641000.0,9.0,760000.0,47.0
101,CHARLES STURT,ST CLAIR,12.0,684500.0,4.0,625000.0,5.0,622500.0,9.0,770000.0,30.0
102,CHARLES STURT,TENNYSON,2.0,2610000.0,3.0,1415000.0,3.0,985000.0,8.0,1328750.0,16.0
103,CHARLES STURT,WELLAND,1.0,700000.0,0.0,0.0,2.0,470000.0,3.0,965575.0,6.0
104,CHARLES STURT,WEST BEACH,11.0,899500.0,15.0,1183000.0,17.0,1105000.0,16.0,1025000.0,59.0
105,CHARLES STURT,WEST CROYDON,12.0,690000.0,16.0,867000.0,18.0,750000.0,12.0,782500.0,58.0
106,CHARLES STURT,WEST HINDMARSH,6.0,700000.0,6.0,636500.0,7.0,750000.0,4.0,817750.0,23.0
107,CHARLES STURT,WEST LAKES,27.0,820000.0,14.0,1222500.0,18.0,890000.0,20.0,870000.0,79.0
108,CHARLES STURT,WEST LAKES SHORE,12.0,707500.0,16.0,815000.0,14.0,825000.0,7.0,1158250.0,49.0
109,CHARLES STURT,WOODVILLE,2.0,828000.0,4.0,702500.0,5.0,995000.0,12.0,615000.0,23.0
110,CHARLES STURT,WOODVILLE NORTH,4.0,405000.0,9.0,487500.0,9.0,510000.0,9.0,680000.0,31.0
111,CHARLES STURT,WOODVILLE PARK,6.0,653200.0,2.0,773000.0,3.0,562000.0,5.0,640000.0,16.0
112,CHARLES STURT,WOODVILLE SOUTH,8.0,575000.0,18.0,602000.0,7.0,795000.0,15.0,702875.0,48.0
113,CHARLES STURT,WOODVILLE WEST,21.0,485000.0,10.0,606000.0,8.0,673250.0,10.0,672750.0,49.0
115,GAWLER,EVANSTON,7.0,352000.0,17.0,318500.0,15.0,300100.0,21.0,340000.0,60.0
116,GAWLER,EVANSTON GARDENS,16.0,300500.0,8.0,301750.0,11.0,342500.0,16.0,353750.0,51.0
117,GAWLER,EVANSTON PARK,22.0,357750.0,19.0,385000.0,25.0,375000.0,33.0,430500.0,99.0
118,GAWLER,EVANSTON SOUTH,4.0,435000.0,4.0,377500.0,1.0,570000.0,4.0,408750.0,13.0
119,GAWLER,GAWLER,1.0,315000.0,5.0,375000.0,2.0,452500.0,5.0,490000.0,13.0
120,GAWLER,GAWLER EAST,27.0,487500.0,45.0,454750.0,33.0,425000.0,41.0,455000.0,146.0
121,GAWLER,GAWLER SOUTH,14.0,355000.0,24.0,385000.0,19.0,405000.0,20.0,400000.0,77.0
122,GAWLER,GAWLER WEST,1.0,240000.0,5.0,261750.0,8.0,258500.0,2.0,312500.0,16.0
123,GAWLER,HILLIER,0.0,0.0,1.0,425000.0,0.0,0.0,0.0,0.0,1.0
125,GAWLER,REID,4.0,433500.0,1.0,460000.0,1.0,560000.0,0.0,0.0,6.0
127,GAWLER,WILLASTON,25.0,340000.0,20.0,347500.0,18.0,355000.0,24.0,359000.0,87.0
128,HOLDFAST BAY,BRIGHTON,7.0,803500.0,8.0,1240000.0,6.0,1018000.0,11.0,1200000.0,32.0
129,HOLDFAST BAY,GLENELG,4.0,1325000.0,2.0,938500.0,0.0,0.0,3.0,1757500.0,9.0
130,HOLDFAST BAY,GLENELG EAST,6.0,890000.0,7.0,1260000.0,11.0,920000.0,5.0,1200000.0,29.0
131,HOLDFAST BAY,GLENELG NORTH,11.0,725000.0,12.0,892500.0,13.0,985500.0,11.0,780000.0,47.0
132,HOLDFAST BAY,GLENELG SOUTH,2.0,1617500.0,6.0,1675000.0,4.0,2657500.0,6.0,1970000.0,18.0
133,HOLDFAST BAY,HOVE,17.0,865000.0,9.0,731500.0,5.0,960000.0,7.0,897500.0,38.0
134,HOLDFAST BAY,KINGSTON PARK,4.0,1267829.0,1.0,980100.0,1.0,1710000.0,5.0,1190000.0,11.0
135,HOLDFAST BAY,NORTH BRIGHTON,5.0,667000.0,7.0,775000.0,5.0,1050000.0,11.0,1221000.0,28.0
136,HOLDFAST BAY,SEACLIFF,7.0,860000.0,9.0,850000.0,3.0,1184375.0,3.0,1000000.0,22.0
137,HOLDFAST BAY,SEACLIFF PARK,8.0,640000.0,8.0,685000.0,7.0,772000.0,10.0,811000.0,33.0
138,HOLDFAST BAY,SOMERTON PARK,17.0,962500.0,29.0,992500.0,16.0,1040000.0,11.0,1428500.0,73.0
139,HOLDFAST BAY,SOUTH BRIGHTON,4.0,687500.0,9.0,805000.0,6.0,745000.0,13.0,1012500.0,32.0
140,MARION,ASCOT PARK,11.0,555000.0,5.0,542000.0,14.0,570500.0,5.0,720000.0,35.0
141,MARION,BEDFORD PARK,4.0,554000.0,9.0,425000.0,5.0,620000.0,6.0,710000.0,24.0
142,MARION,CLOVELLY PARK,7.0,530000.0,16.0,590000.0,11.0,655000.0,16.0,645000.0,50.0
143,MARION,DARLINGTON,1.0,810000.0,4.0,584000.0,4.0,445250.0,10.0,610000.0,19.0
144,MARION,DOVER GARDENS,4.0,552000.0,11.0,551000.0,10.0,566000.0,13.0,675000.0,38.0
145,MARION,EDWARDSTOWN,11.0,522650.0,10.0,647500.0,14.0,640000.0,17.0,673000.0,52.0
146,MARION,GLANDORE,7.0,660000.0,11.0,810000.0,4.0,920000.0,11.0,925000.0,33.0
147,MARION,GLENGOWRIE,22.0,715000.0,23.0,745000.0,17.0,865000.0,18.0,950000.0,80.0
148,MARION,HALLETT COVE,49.0,558000.0,44.0,609000.0,37.0,580000.0,47.0,645000.0,177.0
150,MARION,MARINO,14.0,750000.0,11.0,825000.0,11.0,881200.0,13.0,939000.0,49.0
151,MARION,MARION,19.0,592500.0,15.0,647500.0,15.0,668000.0,11.0,778000.0,60.0
152,MARION,MITCHELL PARK,10.0,521500.0,19.0,547547.0,13.0,630000.0,16.0,669000.0,58.0
153,MARION,MORPHETTVILLE,4.0,600000.0,16.0,665000.0,17.0,700000.0,12.0,538178.0,49.0
154,MARION,OAKLANDS PARK,17.0,550000.0,15.0,540000.0,9.0,635650.0,15.0,700000.0,56.0
155,MARION,O'HALLORAN HILL,5.0,482500.0,11.0,460000.0,9.0,485000.0,10.0,533750.0,35.0
156,MARION,PARK HOLME,9.0,527000.0,13.0,599990.0,10.0,679250.0,6.0,660000.0,38.0
157,MARION,PLYMPTON PARK,22.0,591000.0,13.0,631250.0,8.0,710000.0,10.0,755000.0,53.0
158,MARION,SEACLIFF PARK,8.0,640000.0,8.0,685000.0,7.0,772000.0,10.0,811000.0,33.0
159,MARION,SEACOMBE GARDENS,7.0,555500.0,14.0,593000.0,11.0,642000.0,10.0,583000.0,42.0
160,MARION,SEACOMBE HEIGHTS,9.0,530500.0,4.0,507500.0,13.0,747500.0,9.0,730000.0,35.0
161,MARION,SEAVIEW DOWNS,10.0,570000.0,8.0,692500.0,9.0,665000.0,7.0,732000.0,34.0
162,MARION,SHEIDOW PARK,16.0,471250.0,26.0,601000.0,34.0,492000.0,34.0,640000.0,110.0
163,MARION,SOUTH PLYMPTON,13.0,601250.0,15.0,662750.0,16.0,620000.0,16.0,706000.0,60.0
164,MARION,STURT,11.0,525000.0,14.0,523000.0,6.0,555000.0,8.0,612500.0,39.0
165,MARION,TONSLEY,9.0,503000.0,5.0,530000.0,5.0,494000.0,4.0,555000.0,23.0
166,MARION,TROTT PARK,14.0,460000.0,10.0,528000.0,9.0,548000.0,9.0,570000.0,42.0
167,MARION,WARRADALE,24.0,644000.0,39.0,679000.0,17.0,718000.0,19.0,800000.0,99.0
168,MITCHAM,BEDFORD PARK,4.0,554000.0,9.0,425000.0,5.0,620000.0,6.0,710000.0,24.0
169,MITCHAM,BELAIR,15.0,810000.0,19.0,910000.0,18.0,815000.0,22.0,950000.0,74.0
170,MITCHAM,BELLEVUE HEIGHTS,11.0,644750.0,10.0,649000.0,14.0,676000.0,7.0,869000.0,42.0
171,MITCHAM,BLACKWOOD,15.0,636500.0,16.0,686310.0,14.0,675000.0,25.0,806500.0,70.0
173,MITCHAM,CLAPHAM,10.0,817500.0,7.0,775000.0,7.0,960000.0,6.0,912500.0,30.0
174,MITCHAM,CLARENCE GARDENS,5.0,645000.0,7.0,758500.0,10.0,675000.0,11.0,815000.0,33.0
175,MITCHAM,COLONEL LIGHT GARDENS,16.0,913500.0,8.0,776000.0,5.0,1200000.0,8.0,1300000.0,37.0
176,MITCHAM,COROMANDEL VALLEY,16.0,623000.0,15.0,645000.0,13.0,665500.0,18.0,763168.0,62.0
177,MITCHAM,CRAFERS WEST,4.0,702500.0,11.0,678500.0,5.0,847250.0,5.0,1056000.0,25.0
178,MITCHAM,CRAIGBURN FARM,12.0,815750.0,27.0,1027500.0,27.0,970000.0,14.0,1165000.0,80.0
179,MITCHAM,CUMBERLAND PARK,10.0,921500.0,5.0,862500.0,16.0,930000.0,9.0,1020000.0,40.0
180,MITCHAM,DAW PARK,5.0,685000.0,8.0,820000.0,8.0,791000.0,9.0,910000.0,30.0
181,MITCHAM,EDEN HILLS,12.0,652500.0,22.0,726000.0,10.0,700000.0,23.0,740000.0,67.0
182,MITCHAM,GLENALTA,7.0,555000.0,6.0,697000.0,9.0,761550.0,9.0,700000.0,31.0
183,MITCHAM,HAWTHORN,4.0,1050000.0,6.0,1750000.0,5.0,1350500.0,6.0,1450000.0,21.0
184,MITCHAM,HAWTHORNDENE,13.0,637500.0,12.0,711250.0,11.0,756000.0,15.0,780000.0,51.0
185,MITCHAM,KINGSWOOD,7.0,1455000.0,10.0,1237500.0,13.0,1400600.0,6.0,1430000.0,36.0
187,MITCHAM,LOWER MITCHAM,9.0,900000.0,7.0,918500.0,12.0,980000.0,6.0,1086000.0,34.0
188,MITCHAM,LYNTON,0.0,0.0,3.0,851000.0,0.0,0.0,0.0,0.0,3.0
189,MITCHAM,MELROSE PARK,5.0,610000.0,12.0,705500.0,15.0,696444.0,17.0,900000.0,49.0
190,MITCHAM,MITCHAM,9.0,861250.0,6.0,815000.0,10.0,1050000.0,8.0,1052500.0,33.0
191,MITCHAM,NETHERBY,7.0,1000000.0,5.0,1381000.0,1.0,1325000.0,6.0,1625000.0,19.0
192,MITCHAM,PANORAMA,8.0,620000.0,16.0,748000.0,12.0,703500.0,5.0,796000.0,41.0
193,MITCHAM,PASADENA,10.0,748000.0,8.0,616000.0,9.0,721000.0,12.0,802500.0,39.0
194,MITCHAM,SPRINGFIELD,2.0,1445000.0,2.0,1837500.0,0.0,0.0,1.0,4000000.0,5.0
195,MITCHAM,ST MARYS,11.0,565000.0,15.0,603500.0,9.0,675500.0,4.0,771000.0,39.0
196,MITCHAM,TORRENS PARK,14.0,910500.0,9.0,1103000.0,15.0,1250000.0,11.0,1263250.0,49.0
197,MITCHAM,UPPER STURT,6.0,671500.0,3.0,692000.0,2.0,673000.0,2.0,732250.0,13.0
198,MITCHAM,URRBRAE,5.0,910000.0,4.0,971750.0,8.0,1028000.0,5.0,1315500.0,22.0
199,MITCHAM,WESTBOURNE PARK,4.0,877250.0,10.0,1045000.0,5.0,1146000.0,6.0,1300000.0,25.0
200,NORWOOD PAYNEHAM & ST PETERS,COLLEGE PARK,1.0,1030000.0,1.0,2410000.0,0.0,0.0,4.0,3350000.0,6.0
201,NORWOOD PAYNEHAM & ST PETERS,EVANDALE,3.0,982000.0,4.0,1116500.0,7.0,1151500.0,7.0,1160030.0,21.0
202,NORWOOD PAYNEHAM & ST PETERS,FELIXSTOW,13.0,622750.0,25.0,575000.0,15.0,779500.0,16.0,953500.0,69.0
203,NORWOOD PAYNEHAM & ST PETERS,FIRLE,7.0,775000.0,5.0,870000.0,5.0,968000.0,7.0,875000.0,24.0
204,NORWOOD PAYNEHAM & ST PETERS,GLYNDE,5.0,670500.0,4.0,770500.0,3.0,635000.0,11.0,1022000.0,23.0
205,NORWOOD PAYNEHAM & ST PETERS,HACKNEY,0.0,0.0,2.0,840000.0,2.0,750000.0,0.0,0.0,4.0
206,NORWOOD PAYNEHAM & ST PETERS,HEATHPOOL,3.0,1290000.0,2.0,1532500.0,1.0,1750000.0,6.0,1755000.0,12.0
207,NORWOOD PAYNEHAM & ST PETERS,JOSLIN,2.0,1040000.0,6.0,1700000.0,2.0,1400000.0,4.0,1425000.0,14.0
208,NORWOOD PAYNEHAM & ST PETERS,KENSINGTON,3.0,770000.0,4.0,1030000.0,4.0,927500.0,4.0,1140000.0,15.0
209,NORWOOD PAYNEHAM & ST PETERS,KENT TOWN,0.0,0.0,2.0,2350000.0,2.0,1207500.0,0.0,0.0,4.0
210,NORWOOD PAYNEHAM & ST PETERS,MARDEN,2.0,662500.0,4.0,828000.0,4.0,951000.0,4.0,1056000.0,14.0
211,NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,1.0,1551000.0,1.0,1430000.0,1.0,855000.0,1.0,844000.0,4.0
212,NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,6.0,1047500.0,9.0,1200000.0,7.0,970000.0,1.0,1530000.0,23.0
213,NORWOOD PAYNEHAM & ST PETERS,NORWOOD,13.0,1025000.0,13.0,1047500.0,11.0,1365000.0,17.0,1350000.0,54.0
214,NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,7.0,775000.0,8.0,717000.0,4.0,741000.0,3.0,850000.0,22.0
215,NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,4.0,770000.0,6.0,965000.0,5.0,901000.0,5.0,975000.0,20.0
216,NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,2.0,1200000.0,6.0,1435000.0,1.0,1320000.0,4.0,2100000.0,13.0
217,NORWOOD PAYNEHAM & ST PETERS,ST MORRIS,2.0,883315.0,7.0,840000.0,4.0,945000.0,8.0,1315000.0,21.0
218,NORWOOD PAYNEHAM & ST PETERS,ST PETERS,13.0,2085000.0,8.0,1791000.0,17.0,1637500.0,11.0,2200000.0,49.0
219,NORWOOD PAYNEHAM & ST PETERS,STEPNEY,0.0,0.0,2.0,1335000.0,3.0,1212550.0,1.0,1705000.0,6.0
220,NORWOOD PAYNEHAM & ST PETERS,TRINITY GARDENS,5.0,896000.0,2.0,1080000.0,1.0,2007000.0,4.0,1610000.0,12.0
221,ONKAPARINGA,ABERFOYLE PARK,44.0,499500.0,41.0,520000.0,39.0,537000.0,48.0,577500.0,172.0
222,ONKAPARINGA,ALDINGA,0.0,0.0,1.0,432000.0,3.0,640000.0,2.0,427500.0,6.0
223,ONKAPARINGA,ALDINGA BEACH,54.0,420000.0,58.0,442500.0,57.0,470000.0,74.0,475000.0,243.0
225,ONKAPARINGA,CHANDLERS HILL,2.0,761250.0,1.0,735000.0,4.0,905000.0,0.0,0.0,7.0
227,ONKAPARINGA,CHRISTIE DOWNS,22.0,310000.0,16.0,349000.0,13.0,365750.0,31.0,411000.0,82.0
228,ONKAPARINGA,CHRISTIES BEACH,38.0,394500.0,36.0,410000.0,18.0,450000.0,32.0,485000.0,124.0
229,ONKAPARINGA,CLARENDON,2.0,414000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
231,ONKAPARINGA,COROMANDEL VALLEY,16.0,623000.0,15.0,645000.0,13.0,665500.0,18.0,763168.0,62.0
232,ONKAPARINGA,CRAIGBURN FARM,12.0,815750.0,27.0,1027500.0,27.0,970000.0,14.0,1165000.0,80.0
233,ONKAPARINGA,DARLINGTON,1.0,810000.0,4.0,584000.0,4.0,445250.0,10.0,610000.0,19.0
235,ONKAPARINGA,FLAGSTAFF HILL,44.0,602250.0,46.0,677000.0,45.0,620000.0,48.0,684000.0,183.0
236,ONKAPARINGA,HACKHAM,15.0,353000.0,22.0,355775.0,17.0,405000.0,23.0,435000.0,77.0
237,ONKAPARINGA,HACKHAM WEST,8.0,287750.0,21.0,346500.0,14.0,365000.0,20.0,410500.0,63.0
238,ONKAPARINGA,HALLETT COVE,49.0,558000.0,44.0,609000.0,37.0,580000.0,47.0,645000.0,177.0
239,ONKAPARINGA,HAPPY VALLEY,41.0,424750.0,70.0,494000.0,53.0,523000.0,46.0,553000.0,210.0
240,ONKAPARINGA,HUNTFIELD HEIGHTS,15.0,368250.0,30.0,400000.0,20.0,330500.0,24.0,430500.0,89.0
241,ONKAPARINGA,IRONBANK,1.0,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
242,ONKAPARINGA,KANGARILLA,0.0,0.0,1.0,340000.0,0.0,0.0,1.0,555000.0,2.0
244,ONKAPARINGA,MASLIN BEACH,10.0,485500.0,4.0,458500.0,6.0,570000.0,7.0,510000.0,27.0
245,ONKAPARINGA,MCLAREN FLAT,7.0,555000.0,6.0,624500.0,2.0,819000.0,4.0,637500.0,19.0
246,ONKAPARINGA,MCLAREN VALE,14.0,512500.0,10.0,530000.0,12.0,565000.0,17.0,575000.0,53.0
247,ONKAPARINGA,MOANA,12.0,530000.0,9.0,543000.0,16.0,562500.0,22.0,635000.0,59.0
