Number ID,City,Suburb,Sales Q1 2020,Median Q1 2020,Sales Q2 2020,Median Q2 2020,Sales Q3 2020,Median Q3 2020,Sales Q4 2020,Median Q4 2020,2020 Sales
138,HOLDFAST BAY,SOMERTON PARK,22.0,938750.0,13.0,989500.0,18.0,1275000.0,17.0,990000.0,70.0
139,HOLDFAST BAY,SOUTH BRIGHTON,7.0,650000.0,7.0,645000.0,7.0,770000.0,8.0,510000.0,29.0
140,MARION,ASCOT PARK,5.0,494250.0,10.0,548000.0,10.0,512500.0,5.0,455000.0,30.0
141,MARION,BEDFORD PARK,3.0,532251.0,3.0,447000.0,2.0,497500.0,2.0,532500.0,10.0
142,MARION,CLOVELLY PARK,8.0,442000.0,7.0,515000.0,10.0,503750.0,8.0,530000.0,33.0
143,MARION,DARLINGTON,1.0,560000.0,2.0,900000.0,4.0,555000.0,5.0,449000.0,12.0
144,MARION,DOVER GARDENS,14.0,487500.0,14.0,480000.0,8.0,510000.0,10.0,585000.0,46.0
145,MARION,EDWARDSTOWN,14.0,480000.0,10.0,503000.0,11.0,515500.0,17.0,527500.0,52.0
146,MARION,GLANDORE,10.0,688500.0,2.0,732500.0,3.0,487000.0,9.0,782000.0,24.0
147,MARION,GLENGOWRIE,18.0,665000.0,12.0,720000.0,7.0,658000.0,15.0,730000.0,52.0
148,MARION,HALLETT COVE,41.0,491500.0,38.0,487750.0,50.0,505000.0,45.0,514550.0,174.0
150,MARION,MARINO,8.0,825000.0,5.0,692500.0,15.0,723750.0,16.0,722500.0,44.0
151,MARION,MARION,15.0,525000.0,9.0,557500.0,11.0,565000.0,19.0,520000.0,54.0
152,MARION,MITCHELL PARK,12.0,477000.0,16.0,472389.0,7.0,470000.0,14.0,502000.0,49.0
153,MARION,MORPHETTVILLE,14.0,553100.0,10.0,575000.0,11.0,608000.0,10.0,609000.0,45.0
154,MARION,OAKLANDS PARK,18.0,497500.0,7.0,511000.0,11.0,538000.0,15.0,525000.0,51.0
155,MARION,O'HALLORAN HILL,9.0,382250.0,10.0,397500.0,6.0,411000.0,10.0,396450.0,35.0
156,MARION,PARK HOLME,16.0,550000.0,10.0,495000.0,5.0,475000.0,15.0,517500.0,46.0
157,MARION,PLYMPTON PARK,14.0,582000.0,8.0,584000.0,11.0,598000.0,13.0,562000.0,46.0
158,MARION,SEACLIFF PARK,10.0,500000.0,8.0,771622.0,4.0,620000.0,9.0,621000.0,31.0
159,MARION,SEACOMBE GARDENS,17.0,470000.0,10.0,462500.0,13.0,467500.0,9.0,532000.0,49.0
160,MARION,SEACOMBE HEIGHTS,10.0,545000.0,5.0,490000.0,6.0,554000.0,9.0,537500.0,30.0
161,MARION,SEAVIEW DOWNS,10.0,532500.0,8.0,460250.0,7.0,525000.0,11.0,526500.0,36.0
162,MARION,SHEIDOW PARK,20.0,451250.0,18.0,418500.0,16.0,450000.0,25.0,449000.0,79.0
163,MARION,SOUTH PLYMPTON,15.0,580000.0,15.0,546500.0,20.0,562500.0,13.0,575000.0,63.0
164,MARION,STURT,4.0,390000.0,4.0,450000.0,11.0,478000.0,4.0,482500.0,23.0
165,MARION,TONSLEY,3.0,447500.0,0.0,0.0,2.0,261000.0,4.0,415000.0,9.0
166,MARION,TROTT PARK,10.0,438000.0,5.0,513000.0,11.0,417500.0,7.0,410000.0,33.0
167,MARION,WARRADALE,20.0,612500.0,23.0,632500.0,30.0,593500.0,25.0,635000.0,98.0
168,MITCHAM,BEDFORD PARK,3.0,532251.0,3.0,447000.0,2.0,497500.0,2.0,532500.0,10.0
169,MITCHAM,BELAIR,13.0,775000.0,12.0,672500.0,16.0,665000.0,22.0,668000.0,63.0
170,MITCHAM,BELLEVUE HEIGHTS,11.0,541000.0,8.0,635750.0,5.0,516500.0,9.0,581000.0,33.0
171,MITCHAM,BLACKWOOD,12.0,633000.0,10.0,750000.0,12.0,660000.0,10.0,639000.0,44.0
173,MITCHAM,CLAPHAM,3.0,623000.0,4.0,616000.0,7.0,672500.0,4.0,720000.0,18.0
174,MITCHAM,CLARENCE GARDENS,2.0,852525.0,1.0,655000.0,9.0,650000.0,8.0,688625.0,20.0
175,MITCHAM,COLONEL LIGHT GARDENS,15.0,880000.0,8.0,900000.0,8.0,890000.0,5.0,960000.0,36.0
176,MITCHAM,COROMANDEL VALLEY,14.0,556250.0,13.0,505000.0,14.0,575684.0,23.0,584000.0,64.0
177,MITCHAM,CRAFERS WEST,5.0,935000.0,4.0,602500.0,4.0,947500.0,3.0,650000.0,16.0
178,MITCHAM,CRAIGBURN FARM,7.0,840000.0,13.0,710000.0,8.0,788250.0,16.0,870000.0,44.0
179,MITCHAM,CUMBERLAND PARK,5.0,847750.0,6.0,740000.0,4.0,715500.0,7.0,776500.0,22.0
180,MITCHAM,DAW PARK,10.0,655000.0,8.0,680000.0,6.0,560000.0,10.0,656000.0,34.0
181,MITCHAM,EDEN HILLS,16.0,540000.0,5.0,543000.0,15.0,589000.0,12.0,695000.0,48.0
182,MITCHAM,GLENALTA,5.0,495000.0,8.0,510000.0,9.0,572500.0,8.0,700000.0,30.0
183,MITCHAM,HAWTHORN,11.0,1010000.0,4.0,1215000.0,7.0,1030000.0,6.0,1466000.0,28.0
184,MITCHAM,HAWTHORNDENE,15.0,550000.0,14.0,503750.0,13.0,570000.0,18.0,593500.0,60.0
185,MITCHAM,KINGSWOOD,6.0,1300000.0,6.0,885000.0,2.0,1002000.0,6.0,1500000.0,20.0
187,MITCHAM,LOWER MITCHAM,5.0,940000.0,5.0,775250.0,8.0,845000.0,10.0,741805.0,28.0
188,MITCHAM,LYNTON,0.0,0.0,1.0,578500.0,0.0,0.0,0.0,0.0,1.0
189,MITCHAM,MELROSE PARK,5.0,660000.0,9.0,513750.0,3.0,586000.0,6.0,595000.0,23.0
190,MITCHAM,MITCHAM,6.0,825000.0,6.0,974250.0,4.0,910900.0,7.0,850000.0,23.0
191,MITCHAM,NETHERBY,5.0,935549.0,7.0,1295000.0,4.0,1025000.0,5.0,1300000.0,21.0
192,MITCHAM,PANORAMA,7.0,688750.0,6.0,601000.0,6.0,727500.0,13.0,730000.0,32.0
193,MITCHAM,PASADENA,9.0,610000.0,7.0,565050.0,9.0,682000.0,16.0,599000.0,41.0
194,MITCHAM,SPRINGFIELD,4.0,1535000.0,2.0,1525000.0,1.0,1000000.0,5.0,1527944.0,12.0
195,MITCHAM,ST MARYS,4.0,437000.0,4.0,409000.0,9.0,487000.0,8.0,485000.0,25.0
196,MITCHAM,TORRENS PARK,13.0,877500.0,14.0,758000.0,5.0,1126000.0,20.0,970000.0,52.0
197,MITCHAM,UPPER STURT,4.0,515000.0,2.0,670000.0,3.0,790000.0,3.0,680000.0,12.0
198,MITCHAM,URRBRAE,4.0,1077500.0,2.0,1152500.0,4.0,1000000.0,5.0,858250.0,15.0
199,MITCHAM,WESTBOURNE PARK,7.0,1110000.0,2.0,1040000.0,5.0,1300000.0,9.0,1200000.0,23.0
200,NORWOOD PAYNEHAM & ST PETERS,COLLEGE PARK,1.0,3900000.0,3.0,1487500.0,2.0,2990000.0,0.0,0.0,6.0
201,NORWOOD PAYNEHAM & ST PETERS,EVANDALE,1.0,742000.0,3.0,725000.0,3.0,670000.0,2.0,1019375.0,9.0
202,NORWOOD PAYNEHAM & ST PETERS,FELIXSTOW,7.0,748750.0,11.0,576000.0,10.0,655000.0,6.0,635000.0,34.0
203,NORWOOD PAYNEHAM & ST PETERS,FIRLE,5.0,700000.0,1.0,595000.0,6.0,737500.0,7.0,764000.0,19.0
204,NORWOOD PAYNEHAM & ST PETERS,GLYNDE,11.0,600000.0,4.0,680000.0,8.0,686000.0,1.0,628000.0,24.0
205,NORWOOD PAYNEHAM & ST PETERS,HACKNEY,0.0,0.0,1.0,831000.0,1.0,820000.0,1.0,700000.0,3.0
206,NORWOOD PAYNEHAM & ST PETERS,HEATHPOOL,1.0,1471000.0,0.0,0.0,0.0,0.0,3.0,1550000.0,4.0
207,NORWOOD PAYNEHAM & ST PETERS,JOSLIN,1.0,911000.0,7.0,1170000.0,5.0,975000.0,6.0,1332500.0,19.0
208,NORWOOD PAYNEHAM & ST PETERS,KENSINGTON,3.0,770000.0,3.0,640000.0,4.0,832500.0,3.0,980000.0,13.0
209,NORWOOD PAYNEHAM & ST PETERS,KENT TOWN,0.0,0.0,0.0,0.0,2.0,712000.0,0.0,0.0,2.0
210,NORWOOD PAYNEHAM & ST PETERS,MARDEN,11.0,655000.0,4.0,885000.0,5.0,740000.0,4.0,610000.0,24.0
211,NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,1.0,1150000.0,1.0,940000.0,2.0,805000.0,7.0,825000.0,11.0
212,NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,4.0,725750.0,5.0,920000.0,6.0,855094.0,7.0,923000.0,22.0
213,NORWOOD PAYNEHAM & ST PETERS,NORWOOD,7.0,1300000.0,9.0,1496700.0,16.0,1070000.0,10.0,1190000.0,42.0
214,NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,4.0,618750.0,4.0,649000.0,6.0,713000.0,8.0,614250.0,22.0
215,NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,6.0,892500.0,2.0,827500.0,2.0,747500.0,3.0,1185000.0,13.0
216,NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,4.0,1020000.0,1.0,1440000.0,3.0,1350000.0,4.0,1462500.0,12.0
217,NORWOOD PAYNEHAM & ST PETERS,ST MORRIS,3.0,900000.0,3.0,641000.0,0.0,0.0,6.0,789000.0,12.0
218,NORWOOD PAYNEHAM & ST PETERS,ST PETERS,9.0,1280000.0,8.0,2010000.0,6.0,1762500.0,6.0,1090000.0,29.0
219,NORWOOD PAYNEHAM & ST PETERS,STEPNEY,0.0,0.0,2.0,1180000.0,3.0,885000.0,2.0,885000.0,7.0
220,NORWOOD PAYNEHAM & ST PETERS,TRINITY GARDENS,3.0,965000.0,4.0,880000.0,1.0,762000.0,6.0,988500.0,14.0
221,ONKAPARINGA,ABERFOYLE PARK,43.0,410000.0,42.0,435000.0,40.0,458000.0,42.0,448500.0,167.0
222,ONKAPARINGA,ALDINGA,1.0,415000.0,1.0,405000.0,0.0,0.0,1.0,600000.0,3.0
223,ONKAPARINGA,ALDINGA BEACH,54.0,358750.0,39.0,382250.0,62.0,392500.0,59.0,405000.0,214.0
225,ONKAPARINGA,CHANDLERS HILL,1.0,505000.0,2.0,680000.0,4.0,642000.0,1.0,870000.0,8.0
227,ONKAPARINGA,CHRISTIE DOWNS,12.0,278000.0,17.0,287500.0,17.0,320000.0,19.0,313000.0,65.0
228,ONKAPARINGA,CHRISTIES BEACH,27.0,345000.0,18.0,337000.0,26.0,355250.0,20.0,374500.0,91.0
229,ONKAPARINGA,CLARENDON,0.0,0.0,0.0,0.0,0.0,0.0,1.0,600000.0,1.0
231,ONKAPARINGA,COROMANDEL VALLEY,14.0,556250.0,13.0,505000.0,14.0,575684.0,23.0,584000.0,64.0
232,ONKAPARINGA,CRAIGBURN FARM,7.0,840000.0,13.0,710000.0,8.0,788250.0,16.0,870000.0,44.0
233,ONKAPARINGA,DARLINGTON,1.0,560000.0,2.0,900000.0,4.0,555000.0,5.0,449000.0,12.0
235,ONKAPARINGA,FLAGSTAFF HILL,28.0,500000.0,37.0,520000.0,40.0,550000.0,52.0,583000.0,157.0
236,ONKAPARINGA,HACKHAM,21.0,313000.0,15.0,302000.0,17.0,300000.0,13.0,310000.0,66.0
237,ONKAPARINGA,HACKHAM WEST,14.0,255025.0,12.0,250500.0,13.0,258025.0,11.0,259250.0,50.0
238,ONKAPARINGA,HALLETT COVE,41.0,491500.0,38.0,487750.0,50.0,505000.0,45.0,514550.0,174.0
239,ONKAPARINGA,HAPPY VALLEY,42.0,405000.0,39.0,379000.0,25.0,422500.0,46.0,443500.0,152.0
240,ONKAPARINGA,HUNTFIELD HEIGHTS,16.0,265500.0,13.0,345000.0,11.0,300000.0,24.0,320000.0,64.0
241,ONKAPARINGA,IRONBANK,0.0,0.0,0.0,0.0,1.0,937000.0,0.0,0.0,1.0
242,ONKAPARINGA,KANGARILLA,1.0,433200.0,0.0,0.0,0.0,0.0,1.0,530000.0,2.0
244,ONKAPARINGA,MASLIN BEACH,4.0,495000.0,6.0,390000.0,4.0,543750.0,6.0,520000.0,20.0
245,ONKAPARINGA,MCLAREN FLAT,6.0,587375.0,3.0,390000.0,4.0,490000.0,5.0,533000.0,18.0
246,ONKAPARINGA,MCLAREN VALE,12.0,485000.0,15.0,530000.0,9.0,535000.0,8.0,472500.0,44.0
247,ONKAPARINGA,MOANA,13.0,435000.0,8.0,472000.0,8.0,408000.0,18.0,520000.0,47.0
