Number ID,City,Suburb,Sales Q1 2019,Median Q1 2019,Sales Q2 2019,Median Q2 2019,Sales Q3 2019,Median Q3 2019,Sales Q4 2019,Median Q4 2019,2019 Sales
64,BURNSIDE,WATERFALL GULLY,0.0,0.0,1.0,820750.0,0.0,0.0,0.0,0.0,1.0
65,BURNSIDE,WATTLE PARK,5.0,860000.0,6.0,1025000.0,2.0,960000.0,13.0,890000.0,26.0
66,CAMPBELLTOWN,ATHELSTONE,34.0,500000.0,33.0,578000.0,21.0,537500.0,17.0,572500.0,105.0
67,CAMPBELLTOWN,CAMPBELLTOWN,27.0,534750.0,30.0,560000.0,34.0,565000.0,23.0,560500.0,114.0
68,CAMPBELLTOWN,HECTORVILLE,7.0,650000.0,13.0,595000.0,10.0,595000.0,10.0,500000.0,40.0
69,CAMPBELLTOWN,MAGILL,24.0,600000.0,27.0,653000.0,26.0,685000.0,31.0,648000.0,108.0
70,CAMPBELLTOWN,NEWTON,13.0,535500.0,13.0,530000.0,7.0,467000.0,25.0,544000.0,58.0
71,CAMPBELLTOWN,PARADISE,16.0,539000.0,13.0,488000.0,18.0,509500.0,16.0,510000.0,63.0
72,CAMPBELLTOWN,ROSTREVOR,31.0,662500.0,33.0,600000.0,25.0,620000.0,32.0,600000.0,121.0
73,CAMPBELLTOWN,TRANMERE,15.0,735000.0,12.0,655000.0,12.0,695000.0,9.0,641000.0,48.0
74,CHARLES STURT,ALBERT PARK,2.0,455000.0,8.0,487500.0,9.0,446000.0,10.0,505000.0,29.0
75,CHARLES STURT,ALLENBY GARDENS,6.0,747500.0,5.0,535000.0,4.0,600000.0,4.0,500000.0,19.0
76,CHARLES STURT,ATHOL PARK,4.0,365000.0,7.0,398000.0,4.0,401750.0,4.0,412000.0,19.0
77,CHARLES STURT,BEVERLEY,6.0,497500.0,5.0,490000.0,6.0,468500.0,2.0,545000.0,19.0
78,CHARLES STURT,BOWDEN,0.0,0.0,1.0,511000.0,0.0,0.0,3.0,652000.0,4.0
79,CHARLES STURT,BROMPTON,6.0,528000.0,8.0,575000.0,5.0,521000.0,3.0,551500.0,22.0
80,CHARLES STURT,CHELTENHAM,7.0,495000.0,6.0,555000.0,9.0,528000.0,8.0,443500.0,30.0
81,CHARLES STURT,CROYDON,3.0,740000.0,2.0,660000.0,1.0,600000.0,4.0,645000.0,10.0
82,CHARLES STURT,DEVON PARK,2.0,417500.0,2.0,485000.0,5.0,560075.0,1.0,477000.0,10.0
83,CHARLES STURT,FINDON,18.0,512500.0,21.0,560000.0,19.0,550000.0,19.0,535000.0,77.0
84,CHARLES STURT,FLINDERS PARK,26.0,607500.0,20.0,598500.0,11.0,585000.0,15.0,625000.0,72.0
85,CHARLES STURT,FULHAM GARDENS,13.0,657500.0,18.0,667500.0,7.0,626000.0,18.0,746000.0,56.0
86,CHARLES STURT,GRANGE,12.0,762500.0,16.0,780000.0,17.0,665500.0,12.0,745000.0,57.0
87,CHARLES STURT,HENDON,6.0,387750.0,4.0,450000.0,1.0,462000.0,6.0,390000.0,17.0
88,CHARLES STURT,HENLEY BEACH,11.0,975000.0,18.0,857500.0,14.0,870000.0,19.0,900000.0,62.0
89,CHARLES STURT,HENLEY BEACH SOUTH,11.0,927500.0,4.0,1125000.0,4.0,915000.0,9.0,836000.0,28.0
91,CHARLES STURT,KIDMAN PARK,12.0,630000.0,14.0,580000.0,7.0,560000.0,8.0,590000.0,41.0
92,CHARLES STURT,KILKENNY,4.0,455000.0,2.0,392625.0,4.0,441000.0,5.0,417000.0,15.0
93,CHARLES STURT,OVINGHAM,2.0,693650.0,2.0,527500.0,0.0,0.0,1.0,678500.0,5.0
94,CHARLES STURT,PENNINGTON,8.0,376000.0,11.0,420000.0,10.0,422500.0,11.0,412500.0,40.0
95,CHARLES STURT,RENOWN PARK,4.0,475000.0,1.0,435000.0,3.0,482500.0,2.0,483500.0,10.0
96,CHARLES STURT,RIDLEYTON,3.0,585000.0,2.0,490500.0,4.0,516500.0,3.0,445000.0,12.0
97,CHARLES STURT,ROSEWATER,15.0,410000.0,11.0,423000.0,16.0,385750.0,15.0,461000.0,57.0
98,CHARLES STURT,ROYAL PARK,17.0,445000.0,13.0,402500.0,8.0,465000.0,9.0,438050.0,47.0
99,CHARLES STURT,SEATON,29.0,526999.0,33.0,524850.0,38.0,507500.0,27.0,550000.0,127.0
100,CHARLES STURT,SEMAPHORE PARK,9.0,580000.0,12.0,565000.0,14.0,529000.0,13.0,531000.0,48.0
101,CHARLES STURT,ST CLAIR,4.0,775000.0,5.0,605000.0,8.0,539090.0,3.0,460000.0,20.0
102,CHARLES STURT,TENNYSON,6.0,1030000.0,4.0,1997500.0,0.0,0.0,2.0,1340000.0,12.0
103,CHARLES STURT,WELLAND,0.0,0.0,1.0,794000.0,1.0,610500.0,1.0,430000.0,3.0
104,CHARLES STURT,WEST BEACH,16.0,852500.0,14.0,686000.0,13.0,780000.0,11.0,811000.0,54.0
105,CHARLES STURT,WEST CROYDON,4.0,545000.0,11.0,570638.0,12.0,553500.0,14.0,611500.0,41.0
106,CHARLES STURT,WEST HINDMARSH,0.0,0.0,3.0,563500.0,2.0,717500.0,4.0,490500.0,9.0
107,CHARLES STURT,WEST LAKES,15.0,720000.0,13.0,750000.0,13.0,745000.0,25.0,841950.0,66.0
108,CHARLES STURT,WEST LAKES SHORE,11.0,610000.0,10.0,670000.0,15.0,640000.0,2.0,709500.0,38.0
109,CHARLES STURT,WOODVILLE,8.0,637500.0,3.0,640000.0,2.0,525000.0,2.0,964000.0,15.0
110,CHARLES STURT,WOODVILLE NORTH,5.0,450000.0,9.0,429000.0,11.0,412500.0,6.0,433000.0,31.0
111,CHARLES STURT,WOODVILLE PARK,7.0,575000.0,6.0,572500.0,5.0,568000.0,4.0,564500.0,22.0
112,CHARLES STURT,WOODVILLE SOUTH,9.0,585000.0,10.0,575000.0,12.0,511000.0,19.0,525000.0,50.0
113,CHARLES STURT,WOODVILLE WEST,16.0,511250.0,14.0,547500.0,14.0,547500.0,17.0,542000.0,61.0
115,GAWLER,EVANSTON,8.0,296000.0,7.0,319950.0,11.0,360000.0,12.0,290000.0,38.0
116,GAWLER,EVANSTON GARDENS,4.0,269000.0,3.0,312000.0,16.0,319500.0,11.0,285000.0,34.0
117,GAWLER,EVANSTON PARK,15.0,378500.0,10.0,365000.0,9.0,315000.0,22.0,418000.0,56.0
118,GAWLER,EVANSTON SOUTH,3.0,440000.0,5.0,411970.0,2.0,415000.0,1.0,375000.0,11.0
119,GAWLER,GAWLER,1.0,400000.0,1.0,350000.0,5.0,395000.0,6.0,382500.0,13.0
120,GAWLER,GAWLER EAST,29.0,427000.0,19.0,361231.0,22.0,370000.0,26.0,378250.0,96.0
121,GAWLER,GAWLER SOUTH,6.0,323750.0,13.0,327500.0,16.0,307500.0,12.0,325000.0,47.0
122,GAWLER,GAWLER WEST,3.0,285000.0,4.0,264000.0,3.0,275000.0,4.0,235500.0,14.0
125,GAWLER,REID,0.0,0.0,2.0,404000.0,2.0,392500.0,0.0,0.0,4.0
127,GAWLER,WILLASTON,12.0,302000.0,14.0,275500.0,18.0,300000.0,18.0,320500.0,62.0
128,HOLDFAST BAY,BRIGHTON,14.0,878000.0,19.0,882500.0,9.0,764000.0,10.0,700000.0,52.0
129,HOLDFAST BAY,GLENELG,1.0,920000.0,3.0,990000.0,4.0,1027500.0,4.0,920000.0,12.0
130,HOLDFAST BAY,GLENELG EAST,6.0,830500.0,10.0,613000.0,12.0,902500.0,6.0,963000.0,34.0
131,HOLDFAST BAY,GLENELG NORTH,23.0,750000.0,9.0,800000.0,12.0,618000.0,18.0,821250.0,62.0
132,HOLDFAST BAY,GLENELG SOUTH,0.0,0.0,5.0,990000.0,3.0,1290000.0,7.0,1031000.0,15.0
133,HOLDFAST BAY,HOVE,14.0,691500.0,7.0,590000.0,9.0,600000.0,9.0,850000.0,39.0
134,HOLDFAST BAY,KINGSTON PARK,1.0,585000.0,4.0,742500.0,2.0,1150000.0,1.0,540000.0,8.0
135,HOLDFAST BAY,NORTH BRIGHTON,7.0,825000.0,10.0,690000.0,10.0,720000.0,8.0,805000.0,35.0
136,HOLDFAST BAY,SEACLIFF,2.0,806000.0,9.0,645500.0,2.0,1280500.0,5.0,746000.0,18.0
137,HOLDFAST BAY,SEACLIFF PARK,6.0,569000.0,14.0,555000.0,19.0,595000.0,12.0,546250.0,51.0
138,HOLDFAST BAY,SOMERTON PARK,23.0,1155000.0,14.0,730000.0,15.0,900000.0,20.0,967500.0,72.0
139,HOLDFAST BAY,SOUTH BRIGHTON,11.0,580000.0,8.0,915000.0,4.0,750000.0,5.0,631500.0,28.0
140,MARION,ASCOT PARK,9.0,452254.0,7.0,510000.0,9.0,465000.0,11.0,452000.0,36.0
141,MARION,BEDFORD PARK,5.0,405000.0,5.0,430000.0,2.0,481000.0,3.0,478500.0,15.0
142,MARION,CLOVELLY PARK,6.0,590000.0,6.0,401500.0,8.0,482000.0,13.0,503000.0,33.0
143,MARION,DARLINGTON,2.0,395000.0,7.0,459500.0,5.0,390000.0,4.0,483500.0,18.0
144,MARION,DOVER GARDENS,8.0,547000.0,18.0,515000.0,10.0,487500.0,13.0,512500.0,49.0
145,MARION,EDWARDSTOWN,22.0,532500.0,8.0,455000.0,6.0,505000.0,17.0,521250.0,53.0
146,MARION,GLANDORE,8.0,652500.0,7.0,675000.0,3.0,552200.0,9.0,640700.0,27.0
147,MARION,GLENGOWRIE,16.0,670000.0,25.0,678000.0,12.0,632500.0,13.0,760000.0,66.0
148,MARION,HALLETT COVE,52.0,477500.0,46.0,425000.0,50.0,465000.0,58.0,471500.0,206.0
150,MARION,MARINO,5.0,820000.0,9.0,750000.0,5.0,615000.0,8.0,825000.0,27.0
151,MARION,MARION,22.0,485000.0,14.0,462500.0,15.0,528500.0,18.0,538500.0,69.0
152,MARION,MITCHELL PARK,17.0,494000.0,10.0,459000.0,12.0,435500.0,15.0,494000.0,54.0
153,MARION,MORPHETTVILLE,3.0,532500.0,14.0,565000.0,11.0,577500.0,12.0,535000.0,40.0
154,MARION,OAKLANDS PARK,10.0,520000.0,13.0,520000.0,8.0,465000.0,4.0,509000.0,35.0
155,MARION,O'HALLORAN HILL,9.0,373000.0,8.0,450000.0,7.0,395000.0,10.0,405750.0,34.0
156,MARION,PARK HOLME,10.0,533000.0,16.0,532500.0,12.0,536000.0,9.0,535000.0,47.0
157,MARION,PLYMPTON PARK,11.0,570000.0,5.0,540000.0,8.0,602000.0,13.0,540000.0,37.0
158,MARION,SEACLIFF PARK,6.0,569000.0,14.0,555000.0,19.0,595000.0,12.0,546250.0,51.0
159,MARION,SEACOMBE GARDENS,10.0,501750.0,12.0,443000.0,16.0,470750.0,15.0,455000.0,53.0
160,MARION,SEACOMBE HEIGHTS,4.0,519081.0,5.0,510000.0,5.0,586250.0,9.0,530000.0,23.0
161,MARION,SEAVIEW DOWNS,13.0,507500.0,7.0,480000.0,5.0,505000.0,11.0,570000.0,36.0
162,MARION,SHEIDOW PARK,20.0,505000.0,24.0,410000.0,25.0,460000.0,34.0,465000.0,103.0
163,MARION,SOUTH PLYMPTON,14.0,570000.0,14.0,577000.0,10.0,562500.0,17.0,580000.0,55.0
164,MARION,STURT,8.0,500000.0,12.0,475500.0,3.0,456000.0,2.0,425000.0,25.0
165,MARION,TONSLEY,0.0,0.0,3.0,475000.0,0.0,0.0,5.0,455000.0,8.0
166,MARION,TROTT PARK,8.0,437500.0,14.0,430000.0,7.0,459500.0,5.0,400000.0,34.0
167,MARION,WARRADALE,24.0,612000.0,19.0,603750.0,14.0,575000.0,30.0,615000.0,87.0
168,MITCHAM,BEDFORD PARK,5.0,405000.0,5.0,430000.0,2.0,481000.0,3.0,478500.0,15.0
169,MITCHAM,BELAIR,15.0,657500.0,17.0,541250.0,18.0,629000.0,12.0,775506.0,62.0
170,MITCHAM,BELLEVUE HEIGHTS,12.0,529250.0,9.0,536000.0,10.0,515000.0,9.0,545000.0,40.0
171,MITCHAM,BLACKWOOD,14.0,497500.0,17.0,583500.0,10.0,540000.0,16.0,535000.0,57.0
173,MITCHAM,CLAPHAM,8.0,635000.0,6.0,717500.0,3.0,688888.0,7.0,835000.0,24.0
174,MITCHAM,CLARENCE GARDENS,3.0,668000.0,9.0,727500.0,8.0,652000.0,7.0,535000.0,27.0
175,MITCHAM,COLONEL LIGHT GARDENS,9.0,762500.0,13.0,812500.0,6.0,843250.0,10.0,920000.0,38.0
176,MITCHAM,COROMANDEL VALLEY,14.0,620000.0,17.0,565000.0,16.0,537500.0,19.0,529000.0,66.0
177,MITCHAM,CRAFERS WEST,6.0,627750.0,5.0,600000.0,2.0,805000.0,8.0,957500.0,21.0
178,MITCHAM,CRAIGBURN FARM,6.0,757500.0,9.0,685000.0,14.0,739000.0,14.0,707500.0,43.0
179,MITCHAM,CUMBERLAND PARK,8.0,737750.0,12.0,827500.0,5.0,710000.0,13.0,713000.0,38.0
180,MITCHAM,DAW PARK,7.0,681000.0,10.0,585000.0,9.0,765000.0,10.0,700000.0,36.0
181,MITCHAM,EDEN HILLS,8.0,550000.0,9.0,640000.0,7.0,550000.0,14.0,635150.0,38.0
182,MITCHAM,GLENALTA,7.0,495000.0,9.0,545000.0,4.0,545000.0,11.0,560000.0,31.0
183,MITCHAM,HAWTHORN,6.0,1074000.0,6.0,917500.0,7.0,960000.0,9.0,970000.0,28.0
184,MITCHAM,HAWTHORNDENE,6.0,537500.0,9.0,561500.0,14.0,562500.0,17.0,550000.0,46.0
185,MITCHAM,KINGSWOOD,6.0,1418000.0,7.0,830750.0,5.0,862000.0,5.0,1250000.0,23.0
186,MITCHAM,LEAWOOD GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1211000.0,1.0
187,MITCHAM,LOWER MITCHAM,5.0,855000.0,9.0,854339.0,4.0,817000.0,15.0,670000.0,33.0
188,MITCHAM,LYNTON,0.0,0.0,2.0,1165000.0,0.0,0.0,0.0,0.0,2.0
189,MITCHAM,MELROSE PARK,7.0,621000.0,7.0,652000.0,7.0,590000.0,7.0,575000.0,28.0
190,MITCHAM,MITCHAM,7.0,1075000.0,5.0,835078.0,6.0,833500.0,4.0,985000.0,22.0
191,MITCHAM,NETHERBY,4.0,1246525.0,5.0,1217000.0,7.0,1205000.0,3.0,1380000.0,19.0
192,MITCHAM,PANORAMA,17.0,715000.0,3.0,590000.0,13.0,618000.0,9.0,586500.0,42.0
193,MITCHAM,PASADENA,7.0,565000.0,4.0,689500.0,3.0,520000.0,18.0,575500.0,32.0
194,MITCHAM,SPRINGFIELD,1.0,1655000.0,4.0,1950000.0,3.0,1200000.0,2.0,1775000.0,10.0
195,MITCHAM,ST MARYS,10.0,387000.0,12.0,489500.0,11.0,466500.0,19.0,477000.0,52.0
196,MITCHAM,TORRENS PARK,7.0,845000.0,7.0,1370000.0,8.0,885000.0,12.0,798500.0,34.0
197,MITCHAM,UPPER STURT,5.0,507000.0,0.0,0.0,2.0,603000.0,4.0,507500.0,11.0
198,MITCHAM,URRBRAE,2.0,1132500.0,2.0,875000.0,5.0,1150000.0,3.0,1060000.0,12.0
199,MITCHAM,WESTBOURNE PARK,5.0,945000.0,9.0,890000.0,5.0,1005000.0,6.0,990000.0,25.0
200,NORWOOD PAYNEHAM & ST PETERS,COLLEGE PARK,2.0,2255525.0,3.0,3900000.0,0.0,0.0,1.0,980000.0,6.0
201,NORWOOD PAYNEHAM & ST PETERS,EVANDALE,3.0,880000.0,3.0,844000.0,4.0,781450.0,3.0,740000.0,13.0
202,NORWOOD PAYNEHAM & ST PETERS,FELIXSTOW,8.0,667500.0,6.0,525000.0,6.0,725000.0,11.0,635000.0,31.0
203,NORWOOD PAYNEHAM & ST PETERS,FIRLE,0.0,0.0,4.0,645000.0,0.0,0.0,3.0,710000.0,7.0
204,NORWOOD PAYNEHAM & ST PETERS,GLYNDE,2.0,575000.0,5.0,676500.0,4.0,644000.0,7.0,690000.0,18.0
205,NORWOOD PAYNEHAM & ST PETERS,HACKNEY,0.0,0.0,0.0,0.0,1.0,436000.0,2.0,742500.0,3.0
206,NORWOOD PAYNEHAM & ST PETERS,HEATHPOOL,2.0,2342500.0,0.0,0.0,1.0,1112000.0,2.0,1636000.0,5.0
207,NORWOOD PAYNEHAM & ST PETERS,JOSLIN,3.0,1160000.0,5.0,910000.0,1.0,880000.0,3.0,1610000.0,12.0
208,NORWOOD PAYNEHAM & ST PETERS,KENSINGTON,2.0,684500.0,1.0,730000.0,2.0,775000.0,4.0,710000.0,9.0
209,NORWOOD PAYNEHAM & ST PETERS,KENT TOWN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,782000.0,2.0
210,NORWOOD PAYNEHAM & ST PETERS,MARDEN,7.0,749999.0,6.0,610000.0,2.0,743500.0,5.0,810000.0,20.0
211,NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,0.0,0.0,2.0,860000.0,0.0,0.0,1.0,1310000.0,3.0
212,NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,1.0,740000.0,3.0,677000.0,1.0,873000.0,6.0,1100000.0,11.0
213,NORWOOD PAYNEHAM & ST PETERS,NORWOOD,13.0,915000.0,11.0,807500.0,17.0,856000.0,19.0,1165000.0,60.0
214,NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,4.0,605000.0,2.0,787500.0,9.0,675000.0,6.0,575000.0,21.0
215,NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,2.0,742500.0,5.0,690000.0,10.0,721000.0,6.0,855000.0,23.0
216,NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,4.0,1160000.0,2.0,940000.0,3.0,840000.0,6.0,1200000.0,15.0
217,NORWOOD PAYNEHAM & ST PETERS,ST MORRIS,2.0,793750.0,4.0,810000.0,1.0,951650.0,7.0,655000.0,14.0
218,NORWOOD PAYNEHAM & ST PETERS,ST PETERS,10.0,1463000.0,3.0,1005000.0,5.0,1062500.0,12.0,1217500.0,30.0
219,NORWOOD PAYNEHAM & ST PETERS,STEPNEY,4.0,872500.0,1.0,988500.0,3.0,770000.0,2.0,808750.0,10.0
220,NORWOOD PAYNEHAM & ST PETERS,TRINITY GARDENS,1.0,1250000.0,8.0,797500.0,1.0,875000.0,5.0,900000.0,15.0
221,ONKAPARINGA,ABERFOYLE PARK,28.0,450000.0,27.0,432000.0,26.0,422500.0,34.0,443000.0,115.0
222,ONKAPARINGA,ALDINGA,2.0,340000.0,0.0,0.0,2.0,507500.0,3.0,355000.0,7.0
223,ONKAPARINGA,ALDINGA BEACH,51.0,356250.0,53.0,390000.0,41.0,375000.0,42.0,380000.0,187.0
225,ONKAPARINGA,CHANDLERS HILL,1.0,506500.0,2.0,605000.0,1.0,940000.0,1.0,860000.0,5.0
227,ONKAPARINGA,CHRISTIE DOWNS,13.0,279000.0,22.0,270500.0,13.0,295000.0,14.0,280000.0,62.0
228,ONKAPARINGA,CHRISTIES BEACH,32.0,374000.0,25.0,410000.0,33.0,367750.0,30.0,380000.0,120.0
229,ONKAPARINGA,CLARENDON,1.0,520000.0,2.0,600500.0,0.0,0.0,0.0,0.0,3.0
231,ONKAPARINGA,COROMANDEL VALLEY,14.0,620000.0,17.0,565000.0,16.0,537500.0,19.0,529000.0,66.0
232,ONKAPARINGA,CRAIGBURN FARM,6.0,757500.0,9.0,685000.0,14.0,739000.0,14.0,707500.0,43.0
233,ONKAPARINGA,DARLINGTON,2.0,395000.0,7.0,459500.0,5.0,390000.0,4.0,483500.0,18.0
235,ONKAPARINGA,FLAGSTAFF HILL,30.0,510000.0,30.0,536000.0,36.0,567000.0,40.0,514000.0,136.0
236,ONKAPARINGA,HACKHAM,16.0,293250.0,18.0,287500.0,17.0,280000.0,18.0,287000.0,69.0
237,ONKAPARINGA,HACKHAM WEST,7.0,295000.0,10.0,265000.0,8.0,225000.0,18.0,233750.0,43.0
238,ONKAPARINGA,HALLETT COVE,52.0,477500.0,46.0,425000.0,50.0,465000.0,58.0,471500.0,206.0
239,ONKAPARINGA,HAPPY VALLEY,47.0,392556.0,42.0,393200.0,39.0,401250.0,38.0,415000.0,166.0
240,ONKAPARINGA,HUNTFIELD HEIGHTS,12.0,258000.0,15.0,305000.0,8.0,280000.0,15.0,308000.0,50.0
242,ONKAPARINGA,KANGARILLA,2.0,475000.0,1.0,355000.0,0.0,0.0,0.0,0.0,3.0
244,ONKAPARINGA,MASLIN BEACH,2.0,542500.0,6.0,360000.0,4.0,362750.0,6.0,433750.0,18.0
245,ONKAPARINGA,MCLAREN FLAT,3.0,587500.0,3.0,657500.0,3.0,540000.0,6.0,568750.0,15.0
246,ONKAPARINGA,MCLAREN VALE,10.0,431750.0,11.0,415000.0,16.0,471000.0,9.0,428000.0,46.0
247,ONKAPARINGA,MOANA,14.0,447000.0,11.0,513000.0,10.0,438500.0,8.0,426000.0,43.0
248,ONKAPARINGA,MORPHETT VALE,67.0,318500.0,86.0,310000.0,83.0,308000.0,105.0,308500.0,341.0
249,ONKAPARINGA,NOARLUNGA CENTRE,2.0,336000.0,0.0,0.0,1.0,379500.0,2.0,260000.0,5.0
